,user,label,time,HR,skewness,sqi_kurtosis,snr,euc_distance,final
7611,user_sensei_642,0.0,1.1562448862932757,146.28571428571428,0.37395856326271965,-1.2022190935768944,0.003986792495179279,6.055525854554414,True
7612,user_sensei_642,0.0,1.4843684351062325,138.68754076973255,0.41190912447715644,-0.29218560258506265,1.4405640008869342e-05,5.8948317098275185,True
7613,user_sensei_642,0.0,2.0546784128049427,124.46531854751032,0.5428961515613829,-0.8730024332289332,0.0035865801144735737,6.086117990691658,True
7614,user_sensei_642,0.0,2.757800303118421,86.78566486785664,-0.24142139481651184,-0.9611035218721518,0.00010024861403831867,11.595563816264193,True
7615,user_sensei_642,0.0,3.6171715023904505,80.8080808080808,0.40658264376002745,-0.9234564319611946,0.0034600626341113492,6.678556940927371,True
7616,user_sensei_642,0.0,4.304668461808074,96.50156739811912,0.26001150249799015,-1.161226410056859,3.825509685964834e-05,5.882759679048622,True
7617,user_sensei_642,0.0,4.757791457787871,112.01671891327064,0.49378309715474,-0.8030721310218722,0.0015368481372794135,12.042339857777609,True
7618,user_sensei_642,0.0,5.273414177351089,133.12188825373408,-0.9137766582007094,1.0930747839668742,0.006410679473984657,8.611301277006689,True
7619,user_sensei_642,0.0,5.671849915195393,119.82733071322723,-0.10874334145519136,-1.0571512527272964,0.0007422261910817149,10.325055002674437,True
7620,user_sensei_642,0.0,6.320284547373379,110.80689378581357,0.4381608655895172,-1.0066393291218731,0.0030527744769189005,6.5865192793419345,True
7621,user_sensei_642,0.0,6.992156575895147,77.4529206175989,-1.1777697576208588,0.17748179103686557,0.004230533653040442,13.47441592877882,False
7622,user_sensei_642,0.0,8.179651323980133,91.52182782537739,0.23408768175612846,-0.363429677249536,0.0012642693057880851,8.03740465782329,True
7623,user_sensei_642,0.0,8.624961854512003,107.46867167919798,-0.6840606318707142,0.03222646696961107,0.011863666623847626,6.4700742916772205,True
7624,user_sensei_642,0.0,9.062459919595945,117.57393483709272,-0.03268339758658269,-1.4093423740304756,7.4809041389891805e-06,6.68226900605796,True
7625,user_sensei_642,0.0,9.804644137149062,118.37593984962405,-0.1445760280796762,-1.0690032922460413,0.000983672026954091,7.203417012552829,True
7626,user_sensei_642,0.0,10.242142202233003,117.57393483709272,0.2062466345640879,-1.1007353758177858,0.00011426678969599597,7.186814486701009,True
7627,user_sensei_642,0.0,10.687452732764873,120.3940082765052,-0.6028676860442457,-0.32747201403462123,0.00032523453339458055,8.595438559451383,True
7628,user_sensei_642,0.0,11.359324761286642,111.78117183758181,0.08292100099041268,-0.6657902785654191,0.0005556248300769547,5.458351650617078,True
7629,user_sensei_642,0.0,11.898384877193642,123.75778002471631,0.18825065233324728,-0.39523586606899963,0.0015103371420528311,4.881169244959014,True
7630,user_sensei_642,0.0,12.249945822350382,128.12367149758452,0.21529677081188378,-0.6215924387647962,0.00010678908039685601,8.191005093944758,True
7631,user_sensei_642,0.0,12.835880730944947,120.78966408268732,0.7249571661035902,-0.5588352494676219,0.001291028737686332,7.635115676540296,True
7632,user_sensei_642,0.0,13.507752759466715,123.43565891472869,0.11975943359912208,-0.6883635766214962,0.007317399106911481,7.024536423946593,True
7633,user_sensei_642,0.0,13.8436887737276,148.8372093023256,-0.10157482486401198,-1.2604118190181166,0.001404698555520227,9.29538905647825,True
7634,user_sensei_642,0.0,14.179624787988484,144.41630209532582,0.3239523416200906,-0.7571512323763487,0.006585952041766421,6.444670841126903,True
7635,user_sensei_642,0.0,14.968683798229165,109.49680298978019,-0.2085608897419187,-1.2326087648292343,0.0008662217565175847,8.37625785053837,True
