,user,label,time,HR,skewness,sqi_kurtosis,snr,euc_distance,final
6465,user_sensei_642,0.0,1.0078125,92.55731922398589,-0.01639809147272798,8.193488727966054,0.006486271741662291,0.20628677641051635,True
6466,user_sensei_642,0.0,1.640625,94.48619203893466,0.01764902005449197,7.131249834112012,0.007340876653752341,0.1254497782701311,True
6467,user_sensei_642,0.0,2.2578125,97.25675480949742,0.09931480539536648,8.975997968823874,0.005224934948334337,0.22890219375187065,False
6468,user_sensei_642,0.0,2.859375,99.33602706420828,0.03291998719772086,8.715534736408811,0.0025793564785466807,0.13758701847111715,False
6469,user_sensei_642,0.0,3.453125,100.17771701982228,0.21527930630076075,8.18570553980639,0.0027425086723438137,0.20328999498750785,False
6470,user_sensei_642,0.0,4.0546875,100.17771701982228,-0.00835138273745015,7.365245855511931,0.0027722767973550203,0.19570280223169506,False
6471,user_sensei_642,0.0,4.65625,98.49350649350649,-0.27651661261966665,5.900576147835764,0.008039402050454227,0.21770808256678398,True
6472,user_sensei_642,0.0,5.28125,96.4662654418752,-0.31935488326858325,6.434373019603761,0.005462939707329977,0.2160246494708011,True
6473,user_sensei_642,0.0,5.921875,94.82445046672689,-0.12915969009262224,7.029782492262688,0.005125424632618476,0.2635897315021339,False
6474,user_sensei_642,0.0,6.5546875,94.82445046672689,0.045626230217251006,8.43261833393405,0.006222720181501443,0.23962210012208082,False
6475,user_sensei_642,0.0,7.1796875,95.20987654320987,0.051428154709062264,8.08798294585534,0.004541374719426932,0.14711249675450308,True
6476,user_sensei_642,0.0,7.8125,94.08112874779542,-0.41005227216807494,6.448395058135816,0.005060286109609748,0.15320612767644753,False
6477,user_sensei_642,0.0,8.46875,91.50641610411725,-0.3265078291065194,6.245886813119487,0.008187236145064938,0.15586866567610266,True
6478,user_sensei_642,0.0,9.1484375,88.34592227695676,-0.3668972853861644,6.352381605638545,0.008448072744994446,0.12012430847076469,True
6479,user_sensei_642,0.0,9.8515625,85.69581875728802,-0.3271238202114273,5.990571538095423,0.009045942455267705,0.1326684821413801,True
6480,user_sensei_642,0.0,10.5703125,85.36144049187527,-0.007819399781386613,7.756625221479974,0.00596602657436126,0.2739519299565769,False
6481,user_sensei_642,0.0,11.2578125,86.68443790789594,-0.3740084492023543,5.923657465768681,0.004805330828570726,0.2448771601400289,True
6482,user_sensei_642,0.0,11.9296875,87.9492600422833,-0.006401984717387196,6.054712794147264,0.006270450040321414,0.1483621277680521,True
6483,user_sensei_642,0.0,12.6171875,88.62579281183932,-0.2418525989591008,6.109853151134557,0.009562549640205396,0.2591822957729508,True
6484,user_sensei_642,0.0,13.2890625,88.97599801019774,-0.610793434980663,7.223842646769938,0.012418524588793667,0.1465978266808584,False
6485,user_sensei_642,0.0,13.953125,90.72846241326455,-0.6655489054476313,6.783991946623642,0.012494035613444783,0.29864939291719267,False
6486,user_sensei_642,0.0,14.6015625,92.96102055279943,-0.20110835227824095,8.280339346653768,0.005057219098253198,0.12374770501787775,True
6487,user_sensei_642,0.0,15.2265625,94.8433734939759,-0.034096242274975416,7.826987436995749,0.003099704618766675,0.13072768173485208,True
6488,user_sensei_642,0.0,15.8515625,95.60493827160494,0.25551932869707694,7.329062124277943,0.00399442505266179,0.2370732147090153,True
6489,user_sensei_642,0.0,16.484375,91.43102522812667,0.09647071002260064,5.601306456243922,0.004768686813323847,0.2032074146857461,True
6490,user_sensei_642,0.0,17.203125,83.58196862435308,0.13022548790408014,4.832708590039185,0.005663755940409913,0.1149461119931957,False
6491,user_sensei_642,0.0,18.03125,76.12797374897457,0.11859064830000073,5.816291219832577,0.00453599228040707,0.21211282107809604,True
6492,user_sensei_642,0.0,18.859375,73.15625572449166,0.4019113645257056,7.280291389276652,0.006466882814734808,0.23651849855651047,True
6493,user_sensei_642,0.0,19.6640625,72.70901603196896,0.2991924098497622,6.302587421003986,0.005104560062694261,0.19711365374600184,True
