,user,label,time,HR,skewness,sqi_kurtosis,snr,euc_distance,final
2174,user_sensei_223,0.0,1.0390625,81.720823798627,-0.7787373046919114,4.605855499698284,0.009342736048689862,0.6200818579815847,True
2175,user_sensei_223,0.0,1.7578125,82.00749793076585,-0.0029537974708390745,6.293890914149138,0.004751383007073489,0.41761199433070756,True
2176,user_sensei_223,0.0,2.4921875,83.50457395415768,-0.9284914595011601,7.2188120555427915,0.005723245683699526,0.3034341151800091,True
2177,user_sensei_223,0.0,3.1953125,85.79613405645947,-0.8589514419391336,7.825752293980406,0.0056011441585423925,0.19447411028506356,True
2178,user_sensei_223,0.0,3.859375,90.96715479440721,-0.6629671268778817,6.441362911981013,0.006023570206467008,0.2900144499870494,True
2179,user_sensei_223,0.0,4.4765625,96.20692087627856,-0.6204929439277391,5.813953336380667,0.009199182999179645,0.3526172711619774,True
2180,user_sensei_223,0.0,5.0703125,104.8771526053338,0.8162353313752594,2.1817396723166054,0.055057133313756855,0.7958018146516304,False
2181,user_sensei_223,0.0,5.5859375,103.69160150931651,-0.15260165298474923,0.2923593971784886,0.0020287411840578277,1.398460172146907,False
2182,user_sensei_223,0.0,6.2265625,103.69160150931651,0.4474379180884559,3.876304566096401,0.0026167078328864675,0.49167480042108486,True
2183,user_sensei_223,0.0,6.8203125,95.37991319762821,-1.497433355298776,5.635965345651451,0.004518457437110006,0.3142118378566456,False
2184,user_sensei_223,0.0,7.4765625,92.6048454469507,-0.9163616711474447,7.427355963235508,0.0020483779336724745,0.21461253669357483,False
2185,user_sensei_223,0.0,8.1796875,87.36507936507937,-0.562976378092755,7.443923412665727,0.006141218184237767,0.29281176309475127,True
2186,user_sensei_223,0.0,8.8828125,86.31417624521072,-0.68914052877741,6.480362681024751,0.008683794559167216,0.24728220392187805,True
2187,user_sensei_223,0.0,9.5625,86.0015999326344,-0.6703208168028197,6.5741508413993195,0.003979024833465615,0.1776196286309913,True
2188,user_sensei_223,0.0,10.2734375,84.50452390924261,-0.7845105039042827,6.8666122906381375,0.002318581895589787,0.24255618365507098,True
2189,user_sensei_223,0.0,11.015625,81.74590321958743,0.11475364287175108,1.6307196904056172,0.004808441910280353,0.8467214952465274,True
2190,user_sensei_223,0.0,11.765625,80.56140350877192,0.17956503393385956,1.6082386453648105,0.007051458324330269,0.7276187172961951,True
2191,user_sensei_223,0.0,12.5078125,83.38147694818441,-0.7253950607318874,5.840069052827243,0.008600750626185316,0.2573803263614532,True
2192,user_sensei_223,0.0,13.1796875,86.83245734034128,-0.15648465858800276,5.49841718209529,0.0063064315682619596,0.2674633386241146,True
2193,user_sensei_223,0.0,13.84375,91.1046011144106,-0.8994525605478932,7.592958844287123,0.003244533978079837,0.2940756628646379,True
2194,user_sensei_223,0.0,14.484375,91.81334973013595,-1.1011344846897002,8.356775122508347,0.0027984574500907475,0.18531426369419496,False
2195,user_sensei_223,0.0,15.140625,91.46314453177754,0.13271349706066998,0.32982662211171165,0.002130025111459375,1.1795134354896637,False
2196,user_sensei_223,0.0,15.8125,91.46314453177754,-0.6567389969985621,7.418434371731667,0.007519630519520002,0.8984635707502435,True
2197,user_sensei_223,0.0,16.453125,93.80746687609988,-0.4060034507739037,6.564285045807329,0.009715925754176439,0.8710206266275223,True
2198,user_sensei_223,0.0,17.0625,96.44508830677401,-0.5294796253300257,6.3161522664138285,0.006989987146704093,0.7424056736372356,True
2199,user_sensei_223,0.0,17.6796875,96.830514383257,-0.6864061608500522,7.7836736867540495,0.005630894476129584,0.6157332881730135,True
2200,user_sensei_223,0.0,18.3125,94.48619203893466,-0.6071418832073324,7.705532343279119,0.004883604410881633,0.5957674462311302,True
2201,user_sensei_223,0.0,18.96875,92.92450224177131,-0.4816247350465606,7.085990526122853,0.006612738248068287,0.5004608157795484,True
2202,user_sensei_223,0.0,19.6171875,91.0870058306315,-0.5027968143324631,6.157092504064481,0.008076703595175724,0.33261966074725935,True
2203,user_sensei_223,0.0,20.2890625,88.74268348630915,-0.5140265728496408,7.3857408793699175,0.004754303875906584,0.24599388580529824,True
2204,user_sensei_223,0.0,21.0,84.84667841338587,-0.8588302056304229,6.080153294557192,0.004526934941190122,0.5124453933751063,True
2205,user_sensei_223,0.0,21.7421875,80.4257712063861,-0.5611509774181836,7.632784616384237,0.005509020342328184,0.43247869520674764,True
2206,user_sensei_223,0.0,22.53125,78.41635205410981,-0.4360984645839697,7.371190330131661,0.005778453691349807,0.32130007968799873,True
2207,user_sensei_223,0.0,23.296875,87.02453918861274,-1.3481606950706033,3.788533911246966,0.005672137615994709,0.5459800577417561,False
2208,user_sensei_223,0.0,23.859375,124.1170289253913,0.15335727987476347,0.7979163583245223,0.03611363128325686,1.1913332873039928,True
2209,user_sensei_223,0.0,24.3828125,144.540034491254,0.23276234358319756,8.018402583315398,0.4250452287768236,0.9359552693953798,True
2210,user_sensei_223,0.0,24.8125,136.51136065612855,-0.7055085094617356,7.364719554210442,0.004787684344428532,0.18050112739166288,True
2211,user_sensei_223,0.0,25.5390625,114.70725690080528,-0.3066490763854696,0.6499303244546404,0.006550451759628587,0.7924081751957727,True
2212,user_sensei_223,0.0,26.03125,91.2248654184138,1.351480231079079,3.2026045072450513,0.0013437709596884363,2.441958333545614,False
2213,user_sensei_223,0.0,26.8984375,93.46542555844881,1.6406513298031102,4.884669865246049,0.003211227417768584,1.717697519028273,False
2214,user_sensei_223,0.0,27.5703125,81.92141401443726,-0.8974622887910192,3.8394259743481305,0.0024500120244593335,1.3503591090212053,True
2215,user_sensei_223,0.0,28.2578125,86.99021908324234,0.6842213593339221,3.867894801584929,0.002036918060621385,1.2750467677152975,False
2216,user_sensei_223,0.0,28.96875,119.66180161302111,0.05068995676442593,0.4509097194227376,0.005724672090734932,1.4599690137452217,False
2217,user_sensei_223,0.0,29.2890625,142.81579048129572,0.6069402087550101,2.112790918172376,0.012543491484069955,1.5329477659134543,False
2218,user_sensei_223,0.0,29.671875,143.4479672932478,-1.3354186421162868,7.1975100977735575,0.006530128070925998,1.2247900360167125,True
2219,user_sensei_223,0.0,30.3671875,131.20502133437645,-0.7865997062550757,1.032576571726917,0.008735836379260162,1.3891054130249214,True
2220,user_sensei_223,0.0,31.0390625,109.07777043401632,-0.6266198763029008,0.482663990242548,0.002073244765717295,1.3562415338964735,False
2221,user_sensei_223,0.0,31.703125,109.0777704340163,-2.0969485472356966,6.4405800415939485,0.0041604030971518794,1.888939824081615,False
2222,user_sensei_223,0.0,32.3984375,87.97260109355284,-0.7583454440046359,4.795844324956876,0.008120657228281834,0.773836474397537,True
2223,user_sensei_223,0.0,33.0859375,85.68104099125105,-0.5637652518685365,2.493029547232166,0.005922022459057908,0.6887859207341854,True
2224,user_sensei_223,0.0,33.8046875,84.74308300395256,-0.7619326022433568,4.472045652570463,0.013135485732457436,0.38794685674438834,True
2225,user_sensei_223,0.0,34.5234375,82.5995423340961,0.012529841558668514,5.762683566122265,0.008156644220960086,0.35917842670839367,True
2226,user_sensei_223,0.0,35.265625,80.37345537757436,-0.6235486811806988,6.051888017140463,0.005629099417304649,0.364960269123958,True
2227,user_sensei_223,0.0,36.046875,77.16275303643724,-0.3446100634194694,5.822777458276001,0.00753021946602187,0.5642969154375475,True
2228,user_sensei_223,0.0,36.859375,75.06975354742343,-0.5378784282109348,6.587878622223469,0.008233315085556445,0.4616766260919812,True
2229,user_sensei_223,0.0,37.6640625,75.59220252701527,-0.7925487925380077,5.699864861715135,0.009912081919431995,0.4578536067074983,True
2230,user_sensei_223,0.0,38.4296875,76.57681791163067,-0.24101059598982397,7.97198404048244,0.00879501552255058,0.3432993940777737,True
2231,user_sensei_223,0.0,39.2109375,79.24933070002194,-0.11492077923646293,6.72483081058766,0.009412734291509016,0.26954869602837156,True
2232,user_sensei_223,0.0,39.9375,79.79354838709676,-0.38521190396809374,7.30898675107607,0.006439459937713314,0.2237262994546695,True
2233,user_sensei_223,0.0,40.6875,79.54008304056211,-0.36181081533150244,7.893971023172639,0.006287120764531809,0.34603990592644246,True
2234,user_sensei_223,0.0,41.4765625,78.13565029972385,0.2299661873988052,7.583704086747657,0.007841686490368672,0.2936634005697781,True
2235,user_sensei_223,0.0,42.2421875,76.323352565096,-0.37469457671530787,6.046070689697627,0.008472783122270728,0.26532250625151405,True
2236,user_sensei_223,0.0,43.046875,75.59220252701527,-0.6642161480738816,7.942877549184814,0.0037216561413582405,0.28883581531922353,True
2237,user_sensei_223,0.0,43.859375,72.95599207953353,-0.06682381825653269,5.65859987279463,0.005480941443354634,0.4410034675197404,True
